plate_num,temperature_deg_c,time_h,scale_mol,stirring_shaking,concentration_mol_l,startingmat_1_name,startingmat_1_eq,startingmat_2_name,startingmat_2_eq,reagent_1_cas,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_cas,catalyst_name,catalyst_smiles,catalyst_eq,ligand_cas,ligand_name,ligand_eq,solvent_1_cas,solvent_1_name,solvent_1_smiles,solvent_1_fraction,solvent_2_cas,solvent_2_name,solvent_2_smiles,solvent_2_fraction,product_1_area%,selectivity_area%
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2097604-70-9,Tyrannophos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,1,1
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2622-14-2,PCy3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.9637284591,0.9637284591
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2622-14-2,PCy3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.9604662521,1
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6476-37-5,PCy2Ph,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.9526411792,0.9526411792
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6476-37-5,PCy2Ph,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.9411475465,0.9693178645
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2097604-70-9,Tyrannophos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.9233682413,0.9780139815
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,897665-73-5,PAd3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.9214016499,0.9214016499
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-66-5,EtPhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.9158194384,0.9158194384
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6372-42-5,CyPPh2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8997840958,0.8997840958
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,603-35-0,PPh3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8815877105,0.96148258
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6372-42-5,CyPPh2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8743756676,0.9361074192
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,855-38-9,P(4-OMe-C6H4)3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8612926874,0.8612926874
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2622-14-2,PCy3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8554190546,0.8554190546
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,40438-64-0,CyAmPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8524068949,0.8630573964
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2097604-70-9,Tyrannophos,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8513812673,0.8513812673
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,2097604-70-9,Tyrannophos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8512904907,0.9491346692
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6476-37-5,PCy2Ph,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8426405638,0.9782408043
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,395116-70-8,cataCXium ABn,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8381642375,0.8591321218
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6372-42-5,CyPPh2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.8352241758,0.9290122964
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,93634-87-8,PtBuCy2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8237282081,0.9035673608
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6002-34-2,PtBuPh2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.8194667227,0.8194667227
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.806232631,0.8405189484
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,657408-07-6,SPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7886069256,0.9592940194
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1237588-12-3,MorDalphos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7820648016,0.7820648016
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6476-37-5,PCy2Ph,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.781182252,0.9642166267
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1257847-61-2,cataCXium PiPr,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7792333698,0.7792333698
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,93634-87-8,PtBuCy2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7734208192,0.7734208192
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,93634-87-8,PtBuCy2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7730744335,0.9526839329
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6002-34-2,PtBuPh2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7710125996,0.9181486453
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,395116-70-8,cataCXium ABn,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7630230526,0.7630230526
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,321921-71-5,cataCXium A,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7620093722,0.927861374
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,603-35-0,PPh3,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7611639167,0.7611639167
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1237588-12-3,MorDalphos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.757986687,0.9401654563
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-64-3,PhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.757792791,0.757792791
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6372-42-5,CyPPh2,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7560730411,0.7650968199
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,672937-63-2,cataCXium POMeCy,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.754314625,0.9133007159
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,384842-24-4,Cy-vBRIDP,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.754154785,0.7914944858
4,85,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,855-38-9,P(4-OMe-C6H4)3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7525226189,0.8303543375
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,564483-18-7,XPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7475307337,0.7608859839
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6476-37-5,PCy2Ph,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7446917498,0.7531031571
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,657408-07-6,SPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7432373501,0.7432373501
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1160556-64-8,CPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7391712965,0.8556006324
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,384842-25-5,vBRIDP,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7388853456,0.9566769876
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,247940-06-3,CyJohnPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7372831332,0.893563963
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,6372-42-5,CyPPh2,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7349699753,0.9420424819
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,534-17-8,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,603-35-0,PPh3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7342998857,0.9756222332
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,224311-51-7,JohnPhos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7300796176,0.8812874514
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,384842-24-4,Cy-vBRIDP,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7285111937,0.7285111937
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,7087-68-5,DIPEA,CCN(C(C)C)C(C)C,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,897665-73-5,PAd3,0.05,75-85-4,tAmOH,CCC(C)(C)O,0.75,7732-18-5,water,O,0.25,0.7220430427,0.9476192328
4,70,18,7.50E-05,st_400,0.313,ArBr,1,RBPin,1.5,6674-22-2,DBU,C1CCN2CCCN=C2CC1,2,27057-09-6,[Ni(oTol)(Cl)(PPh3)2],Cl[Ni]C1=CC=CC=C1C.P(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.P(C5=CC=CC=C5)(C6=CC=CC=C6)C7=CC=CC=C7,0.025,1308652-66-5,EtPhenCar-Phos,0.05,67-63-0,iPrOH,CC(C)O,0.75,7732-18-5,water,O,0.25,0.7180008907,0.7180008907
